sp_id,rp_id,seeker_post,response_post,level,rationales
qyyvyg19,qp3giich,"My ex-wife married and used me to have a child. She now uses that child as a pawn. I know my child misses me, but I need to move on and not live in the past. How do I do this? Do I see my child as much as possible or very little? Is it more confusing for the child?","The thing that confuses a child the most is for a parent to come and go from their life. Children have a way of making things their fault, even when they have done nothing wrong. Because of this, when parents cut off contact, the child thinks it's their fault. As hard as that already is for a child, it is even worse when a parent pops in and out of their life. This makes the belief even more strong for them. They start to think, ""why does dad keep leaving? What am I doing to keep making him go away?""I believe a child needs both parents in their life. Whether she used you for a child or not, that child still exists and never asked for this. They didn't ask to be born into drama and two parents that can't make things work. You can move on and start over while still maintaining a relationship with your child. If you start over far away, this may mean less visits but you'll still be a part of their life. Just make sure when you make a commitment to this child to stick to it. Every child deserves that much. Good luck to you! :-)",1,Good luck to you!|
a6l21gqa,xcqaoxjb,I don't know what to say. I have never really known who I am.,"I'm having the same issue... I think you need to consider your morals and what you really want out of life. If there's something you want to achieve, that's who you are. And you need to put yourself into that and immerse yourself in the purpose of whatever you want. It doesn't matter how small it may seem. If there's nothing you want badly then think about other things. What others want or what you need or what others need. Find something that feels important and commit to it. ",0,
4sctr1hz,t8er1dh6,"When I'm in large crowds I get angry and I just can't deal with people. I don't really like other people (I prefer animals) they make me nervous and scared.
   I lay awake at night thinking and having conversations in my head and i almost always end up making myself feel terrible and crying, I have more conversions in my head than I do with actual people.    I don't know what's wrong with me and why I feel this way. What should I do?","I think you have a lot of insight into what’s going on - being able to pinpoint the issue you’re facing and describe the responses it evokes. It sounds like you may be dealing with social anxiety and it may be beneficial to talk to a professional counselor about this. A therapist can help you develop tools (or coping strategies) for dealing with these situations. From what you’ve shared, you might benefit from animal assisted therapy. Equine therapy is a great approach, or even just working with a therapist who uses animal assisted therapy integrated with a traditional approach to counseling.",0,
821iz2g5,ozg64eje,"I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends.
   I spent the weekend with him and it upset my boyfriend. Was i wrong?","Ideally you and your boyfriend will reach a balance point where you and your boyfriend are each happy with the level of involvement you have with your former boyfriend.Start w a discussion with your current boyfriend as to what specifically he doesn't like about your friendship with your former boyfriend.It is possible that you can answer his concerns as well he can find out from you more as to what the friendship is all about.As a therapist, I've never seen a former romantic relationship become only a friendship.   As sincere as you may be in your intention to only keep the friendship with the former relationship partner, if  your former boyfriend secretly has romantic feelings for you, then at best, you've got an unclear friendship with this person.The obvious possibility is to socialize together with your current boyfriend and your former one. If neither guy would go for this, then this would show there is an undercurrent of competition for your romantic attention.Basically make your romantic partner's feelings and your own, the major considerations and discuss from this perspective.",0,
u9ng734v,vzgjmm0b,"He said he would try and he never did. It's been nine months, and this is making me worse. Today, he said I have to respect whatever decision he makes. Is that true? Am I supposed to respect the decision to leave because he can't handle what I'm going through and leaves me here crying and worried every night? He's constantly changing his mind on if he wants to work it out.","When you are at your lowest, you have an opportunity to learn not just about the people around you and who you can depend on, but also, so much about yourself and why you have come to the place that you have. Take this time to do some introspection and learn yourself. It will give you the power to recover from whatever it is that has broken you. We'd love to talk with you. Please contact us sometime.",1,We'd love to talk with you. Please contact us sometime.|
45ptn5sf,robqqfjb,"Is it normal for people to cry during therapy, or is it just me?","Yes, it is very normal to cry in therapy. Expressing your feelings is very cathartic and allows you togain a deeper understanding into yourself and how the issue is affecting you.",0,
c9klcfnk,ja0qj31c,"I am a peaceful person, but I often find myself having thoughts about killing people. Eventhough I like the thoughts at the time, they make me cry. Why do I feel like this?","Hello, and thank you for your question. Clearly this is something that has you very concerned. Sometimes thoughts are just thoughts, and they are pretty harmless. Many people have thoughts of killing someone, but they would never actually do it. They really don't even want to do it, they are just having a thought. Other times, thoughts are a sign of something more serious, and we should receive help when they start to worry us. I would recommend meeting with a counselor to discuss these thoughts. It is usually a safe environment where you can get advice with little judgement. Now, If you begin to start thinking about killing someone specific and making a plan to do it in reality- you should call for help immediately. By help, I mean 9-11, or a family member or friend. You would want to get help before doing something to harm yourself and others. Again, none of this is to judge, but rather to encourage you to get the help you're seeking. Either way, when we become concerned about some aspect of our behavior, seeking counseling is usually a good choice. Be well, Robin J. Landwehr, DBH, LPCC, NCC",1,Be well|
h70jiklo,7j74va4f,"I’ve been on 0.5 mg of Xanax twice a day for the past month. It hasn't been helping me at all, but when I take 1 mg during a big anxiety attack, it calms me down. I was wondering how I can ask my psychologist to up the dose to 1 mg twice a day without her thinking I'm abusing them. I just have very big anxiety attacks. Should I stay on the 0.5mg and deal with the attacks or should I ask to up the dose? I'm afraid she will take me off them and put me on something else.","In general, Xanax is very short-acting. You mentioned that you are afraid that your medical provider will take you off of the Xanax and put you on something else. If the Xanax is not working well for you, I wonder if something else may work better. What is your reasoning there? Also, sometimes there are medications that you can take in addition to Xanax.In addition to talking with your medical provider about changing the medication, try to track your levels of anxiety on a scale of 1 to 10 throughout the day so you can get a pattern of what is happening. Also consider writing down what is happening before you have anxiety attacks. This may help your medical provider know what medication may be helpful to you or what changes could be made.As far as how to discuss this with your medical provider, I would suggest mentioning the symptom changes you are having (anxiety attacks that are not helped with 0.5mg of Xanax) and ask what they would suggest that might help. If your medical provider suggests taking you off of the Xanax, I would recommend talking about the reasons why you would prefer to stay on the Xanax and what your concerns are about coming off of it. You could also ask whether anything could be combined with Xanax.There are also many other anxiety medications. I have seen lots of people that take more than one medication to lessen anxiety that they are having.I would also consider talking with a therapist (unless the person who is prescribing a medication is also doing therapy with you). Getting more information about your anxiety and how it is affecting you may be greatly helpful to you.",0,
kgz0n5gk,bzc1b2jq,I don't know how to tell someone how I feel about them. How can I get better at expressing how I feel?,"Let's just start with being real. Expressing
yourself is vulnerable, and being vulnerable is hard. It takes courage and work
to be vulnerable. My guess is that you have been shown in your lifetime that
being vulnerable (ie, expressing yourself) is unsafe. My assumption would be
you have been criticized, or ignored when you have expressed yourself in the
past, it has taught your emotional self to simply not do it again. This is a normal
protective mechanism that you have used to cope with past feelings of hurt. It
will take time and work to engage again in an emotional way.I would start my practicing and
identifying how you feel to yourself. Check in with yourself multiple times a
day to gage where you are at emotionally. After you feel you have a good grasp
on this, start to engage in emotional conversations with others. Choose others that
feel safe to you, a good friend that knows you well, or a sibling or family
member. Expressing yourself is a behavior that you have suppressed out of
protection, so you can choose to engage in safe emotional expression behaviors
just the same. Best of luck!",1,Best of luck!|
3yvuv77y,y0new0oy,"I'm in a long-distance relationship with my ideal man, but I'm not as attracted to him as I should be. Everything else is perfect about him, but I find myself lusting over more attractive men. The next step is marriage, but I want to marry someone who I can wake up to and fall in love with all over again. However, I also don't want to throw away a great relationship over what might just be lust. Am I asking for too much in the ""perfect guy""? Is there such a thing? Am I truly in love?","The basic guideline for relationship satisfaction, is to know what you can and cannot live with and without.  And, since you are considering marriage, for how long do you imagine yourself being satisfied living with and without certain qualities of your partner.There is a hard wired dynamic between two people that defines the basic structure of the relationship.While life is filled with surprises and can change in an instant, the basic way in which the partners of a couple, connect.Do you understand why you are not attracted to your partner?   Whatever the reason, now is a good time to state this about yourself.  He may be quite willing and interested in developing new ways of sexually stimulating you.  Maybe he is just as shy about talking about this topic as you are.  On some level he must know that he doesn't satisfy you.  He may be relieved to hear you bring up the topic!As always, remember that if discussing a relationship matter feel hard to start, consider utilizing therapy services with a professional, credentialed and licensed therapist.",0,
9myk4oif,plws8b4j,How does a person start the counseling process?,"Hello, There are many ways to approach a counselor and starting the process, however they all start with picking up the phone.  It's most definitely an uncomfortable feeling, but once that first step is taken it is often met with a wave of relief. My recommendation is always to call and speak with a therapist over the phone before scheduling an appointment. Listening to how they converse, use their tone and inflection, may give you a brief insight to how they will respond to you and increase your comfort right away. You may also discover, rather quickly, that this therapist is not the right match for you.Regardless of how you go about it, I like to remind all people who call, email, text or walk-in, therapists are a bit like pizzas - if you don't like the toppings, send it back! There are hundreds of therapists offering all kinds of styles of therapy - take the time to pick one that suits you.",0,
l3x7uwz9,f6o48k1h,Sometimes 3 times a night.,"
That's a difficult question to answer. Dreaming is a normal (and healthy) part of the sleep cycle. The current thought is that we all generally
experience roughly the same number of dreams - the difference often is just
whether we remember the dreams or not.An increase in the number or frequency of distressing dreams
(or nightmares) can be a symptom of stress, anxiety, or PTSD.  If the dreams are disturbing to you, talking to a local
counselor could help. If the dreams themselves
are not troubling, you may just be remembering them more than most people do.",0,
2qavg2jh,vr17wqen,"I panicked over a minor parking lot mistake. It was totally my fault, but due to another insurance issue, I left a note with an illegible phone number. Guilty over this, I got an envelope containing several hundred dollars. Unfortunately, by the time I returned, the other driver had seen my ersatz note and drove away. Since I cannot make this up to that individual, how do I atone for my cowardly act? I have been trying to do random acts of kindness in hopes that karma will somehow even out.","   Thanks for sharing as it shows your humanity and that you have a sensitive conscience. In your example here I'd encourage you to always think, ""safety first""; and never offer a stranger at the accident scene ""...several hundred dollars"". Why? Because it could go badly against you (i.e. extortion, robbed, or would this be considered a bribe).   To the point, I'm reminded of Steps Eight and Nine in many 12-step programs regarding making amends. In your specific example since the injured unidentified party departed, and by your own admission you've been doing random acts of kindness, it seems to me you've acted in reasonable good faith fashion to make amends. Well done.   I'm not a karma expert but as a therapist I would invite you to explore the deeper story behind your use of the words ""cowardly"", ""guilty"", and what it does for you to engage in ""random acts of kindness"". What a fascinating journey this could be for you. Best wishes.",2,Thanks for sharing as it shows your humanity and that you have a sensitive conscience.|Best wishes|
z4yv5t0m,rb1sieoo,"I am a teenager. I have been experiencing major episodes of depression (if that's even what it is) for several years. It’s always getting worse. I have been having panic attacks, feeling like I can't control my fears, and I can't even bring myself to care if I live or die anymore. The problem is that I don't know who to ask for help. When I try to talk to my parents, I freeze completely and can't do anything but make a joke because never once in my life have we talked about our feelings.","I understand that talking about our feelings can be awkward and using jokes is a way to relieve that awkwardness, but there is a right or wrong way to talk about your feelings. The important part is to recognize that you need help addressing those feelings and reaching out, which you are doing already.  Having small conversations with your family is helpful, you can explain to them that you have been experiencing emotional discomfort and would like to talk to them about it.   Since you been experiencing anxiety, panic attacks, and have thought about dying,  It is VERY important that you ask them to help you make an appointment with a mental health professional.  Those symptoms indicate that your body is having a hard time managing intense feelings and it will be helpful if you understand why they occur and how to cope with them. You may contact your school counselor or you may schedule an appointment with a local therapist.  You may contact the Texas Crisis Hotline 800-989-6884 where you can talk or chat with mental health professionals or schedule a teletherapy session.   The National Crisis Hotline is also available for calling and texting 1-800-273-8255.I am a Licensed Professional Counselor in Texas, currently providing services in West Houston.  You may reach me at 787-466-5478 to schedule an appointment.   ------------------------------------------------------------------------------------------------------------------------------------------¿Cómo hablo de mis sentimientos de depresión y con quién hablo?Soy un adolecente.  He estado experimentando episodios de depresión severa (si es lo que creo) por muchos años.  Siempre se pone peor.  He estado teniendo ataques de pánico, sintiendo que no puedo controlar mis miedos y sintiendo que ya no importa si quiero vivir o morir.  El problema es que ya no sé a quién pedirle ayuda.  Cuando intento hablar con mis padres, Me congelo y solo puedo hacer bromas porque nunca en mi vida hemos hablado de nuestros sentimientos. Entiendo que hablar de tus emociones puede hacernos sentir inadecuados, y bromear es una manera de manejar ese sentimiento incómodo, pero no hay forma correcta o incorrecta de hablar sobre tus sentimientos.  Lo importante es reconocer que necesitas ayuda para manejarlos, y ya tu estas en ese proceso.  Tener pequeñas conversaciones con tu familia te ayudara a explicarles los sentimientos que estas experimentando.  Es importante que les pidas hacer una cita con un profesional de la salud mental, ya que has estado experimentando síntomas que indican que tu cuerpo ya no puede manejar tus sentimientos y necesita nuevas herramientas.  Puedes contactar a tu consejero escolar, o a un proveedor de salud mental cerca de ti o por teléfono.  Mientras tanto, puedes llamar a la línea de crisis de Texas 800-989-6884 para hablar con un profesional de salud mental.  La línea nacional de crisis también esta disponible en todos los Estados Unidos y proveen servicios en español 1-800-273-8255
Yo soy una Consejera Profesional Licenciada en Texas y Puerto Rico, veo clientes en el este de Houston y proveo servicios de tele terapia.  Para una cita puedes llamar al 787-466-5478.",0,
0rw3mnmp,w0y0h3oo,"I'm having issues with my relative. The police never believe the experiences I have been through because I am only a kid. 
   I've even had trouble trying to reach a therapist because I said I wanted to get an adult to help me. Could you please give me advice?","I think it would be wise for you to call a hotline especially designed for children. It's called the Childhelp National Child Abuse Hotline. The number is 1-800-4-A-CHILD (1-800-422-4453). It is completely anonymous and a trained therapist will be able to provide you with guidance, confidentiality, and can also help you make a report of you want.The call is completely free and they are open 24 hours a day / 7 days a week. I'm glad that you are taking steps to improve your situation. You are a very brave and an intelligent child. Please remember to call 911 if you are in immediate danger.",1,You are a very brave and an intelligent child.|
ygkw3wah,bqsbjzd7,"Me and my adult daughter just do not get along. She's very belittling to me when I don't agree with her. It's almost like she scolds me. We get into all out war. She's said I don't support her in what she does and that I've never loved her. She calls me horrible names, and she pushes my buttons to the point I call her names.","As frustrating and probably hurtful as your daughter's comments sound, there's also a message in them about how she genuinely feels.To some degree, your daughter and you may both feel similarly misunderstood by the other.Developing ways of listening and talking to one another to better understand how you each feel, would probably help a lot.One major point to be aware, is that the mother/daughter relationship dynamic, because it is strong, may slow the new dynamic of relating as two adults.Watch for your own tendency to expect your daughter to consider you as a parenting authority, instead of considering her as a grown person.The same is true of your daughter.  She may need to remind herself to talk to you as the adult she is.Her needs from you are real, they just need to be spoken to you in an adult way.",0,
2relxj6z,8jos8xbc,I feel like I'm trying to convince myself that I'm okay when I'm not. I'm always blocking out the bad things and forgetting. I also feel like nobody cares for me and they never will. I feel truly alone.,"I'm glad you're aware of how you honestly feel.  Knowing one's personal truth is always the first step in finding what is necessary to be and develop.Reflect a little more on the type of care you'd like in your life.""Care"" means anything from checking in on someone to deep, intimate connection between two people.Knowing your own definition of ""care"" is the first step to know what is necessary for you to recognize what you'd like attracting.It is much easier to attract what we'd like if we are clear on what this is.",0,
ehopvghn,cmplplpg,I get really mad easily at my parents and family.,"Anger is not necessarily a bad thing. If you are angry and you can talk about your feelings, that would be very helpful. Anger usually comes along with something else, like feeling sad, worried, overwhelmed, confused, and many others. Consider looking at what you notice in addition to anger and you may have a different starting point. If you get along well with friends and don't get angry with them, look at the differences. Do you feel criticized by your parents or family? Misunderstood? There could be any number of things.I wonder if you start getting angry very slowly and it builds or if it happens quickly. Try to keep an eye on the patterns and see if you can stop and look at what else is going on as you start to get angry. Anger is a real emotion in itself. It almost always connects to something else as well.",0,
ru1eolfw,sm4i1c43,"After he got home from the hospital he was angry, then for a time wonderful.  Now he is depressed and hopeless again.","  I'm thankful to read your husband found care and that his suicide attempt wasn't successful.   While he was hospitalized, and prior to his release, your husband would've been provided in writing a self-care action plan. This typically includes things like committing to a contract 'not to harm' and what to do if he felt overwhelmed by his anger, depression, and hopelessness (e.g. call 911, call therapist, go to nearest hospital emergency department). Additionally, his protocol would've provided instructions for his taking medication(s) as directed, having a follow-up appointment(s) with his psychiatrist/psychologist/clinical social worker, and participating in some form of small group support.  If your husband's struggling as you describe, and you are feeling overwhelmed or frightened for his (your) safety, I'd encourage you to seek immediate assistance.  ",2,I'm thankful to read your husband found care and that his suicide attempt wasn't successful.|
rc7nof5s,ibsgjqlt,"How do you know you have the right therapist for you?
 How would I know how to ""train"" my therapist to be able to give me what I need from treatment?",If you connect with your therapist and can say whatever you want to say and not be judged.,0,
s2h57jws,h1fh5uku,"After he got home from the hospital he was angry, then for a time wonderful.  Now he is depressed and hopeless again.","The fact that you're reaching out for help here is really helpful.The first thing I would suggest is that you consider seeing a local mental health professional yourself to be able to talk about the details, how this is affecting you, and how you can hold onto you are while also being supportive to you husband.From the way that you describe this, I wonder what has changed since coming home from the hospital. Perhaps you can have a conversation with your husband this and mention that you are asking him questions to learn more about his experience and you can discuss how you notice that things were going much better when he came home from the hospital, and now things are not as good. Perhaps he can tell you about what is different so that you may know him would be most helpful to him.I also hope that you husband is still continuing with his own treatment.There may also be a local peer support telephone number for the county that you live in that they be able to help you determine whether your husband needs more immediate treatment if he is feeling hopeless again. There are national crisis telephone numbers listed below as well.",1,The fact that you're reaching out for help here is really helpful|
u83xjieg,foggw5ux,"I don't have time to live or take care of myself at times. It's causing depression, stress, and anxiety. I don't know what to do.",I'm not sure whether you are referring to having a lot of activities after school or that homework is overwhelming. Can you set aside a couple hours a week for yourself as a place to start?,0,
0nomewpk,vtz5uu1m,"After first meeting the client, what is the process that a counselor facilitates?","Hi.  This is an excellent question !   I think that the answer probably varies depending upon the particular therapist .  In my work with people , once we have met and I have gotten an idea of the person'a concerns and the issues they want help with , I spend the next few sessions gathering as much history and as much information about the client's current concerns in order to formulate some ideas about what may be causing distress .  I would then share my thoughts with the client to see if they feel I am understanding them and on the right track.  We would then discuss the best plan to address the client's concerns .  Usually I will suggest strategies that I think may be helpful and ask the client for feedback about whether or not they think my suggestions feel helpful .   I always encourage clients to be really honest with me about this.  I tell them that I would hate for them to agree to try things that they know they won't try just to avoid ""hurting my feelings"" or ""offending me.""  I want to be helpful and while I have the expertise as far as typically helpful  strategies, I really like to work collaboratively and have clients tell me what they do and don't like / agree with or not agree with when I share my thoughts about a treatment plan .  We the   work together to come up with a plan that will be helpful , but also realistic and then revise it and try new things if necessary as we go along.   If things aren't improving , I am very happy and willing to try something new ! I hope this is helpful for you ! ",2,This is an excellent question !| am very happy and willing to try something new ! I hope this is helpful for you !|
k7vnlq4c,346euydv,"I just don't know what I want in life anymore. I'm can't figure out what it is that is keeping me distracted and unfocused. I can't put things into perspective at all. I'm just stuck, and I'm disappointed with my lack of accomplishments.","It sounds as if you would benefit from talking with a local mental health professionals so you can discuss some details.Having said that, I wonder if you could consider how you would define yourself to someone who doesn't know you. For example, honest, adaptable, fun-loving, dependable, compassionate, open-minded, dedicated, etc. If you're looking for a list of adjectives, try these: https://www.englishclub.com/vocabulary/adjectives-personality-positive.htm . There is a list of negative ones here too. If you're going to use those, try to use three positive ones for each of the negative ones. You could also try asking yourself what you love about yourself and/or what others love about you. Sometimes it's easier to consider what others see as our positive points and if this is difficult for you, try asking someone who you trust to help you with the list.The idea here is to look at your relationship with yourself. I don't mean this in a way that you would be talking to yourself and receiving answers, but rather looking at yourself in a way that you deserve the same kind of loving and compassion that you give to others or want others to have.I'm also curious as to whether you are eating and sleeping okay, as these things can really affect your focus and many other changes, such as differences in your emotions. Also, you saying that you are struggling to put things into perspective leads me to believe that you are going through some things right now that are not typical for you, if so, consider from whom you have support and the ability to talk about what you are going through.Consider Metta meditation here to help give yourself loving kindness: http://www.mettainstitute.org/mettameditation.html",0,
o5bf2sca,if7ljngv,"Something happened this summer that I cannot forgive myself for. When I think about what happened, I feel ashamed and guilty even though my loved ones forgave me.","Realize that you are human, not perfect and will make the wrong decisions at times.   That is OK, we all have.  However, the best way is to say OK, I did it, learned from it, will not do that again.  EVER!!!  You can get pass it; grow from it.  Unfortunately, we forgive others faster than we do ourselves because we hold ourselves to higher standards or expected better behavior from ourselves.  It can be embarrassing, hurtful, almost unforgiving at times.  But how do you forgive yourself? Take a Deep Breathe..... and then acknowledge that you did something wrong, acknowledge it, and say to self,  ""I forgive me"".  Just like you would say to someone else.   This starts the process of forgiving. Also ask yourself these questions:   What lesson did I learn?  What would I have done differently?  What will be a trigger that will make me do that again, if I happened to be weak or tempted?  Avoid or prepare for those triggers....  Forgiving yourself will set you free from the prison you have put yourself in.  You would start back living.  ",1,"Realize that you are human, not perfect and will make the wrong decisions at times.   That is OK, we all have.|"
5x9xz47d,30r6cprb,Is this something I should be worried about?  Should I do something about it?,"Humans are social creatures so this can be an alarming thing for a parent to deal with, just like adults children are not the same and some children are more social than others, if he plays alone at recess (all the time) it would worry myself as well, however recess is only one domain of life, does he have friends outside of school or daycare? Does he socialize in other situations or is it just at recess where this occurs? If this is a global problem occurring at other social times it may be indicative of something deeper going on, if perhaps it is occurring ""just during recess"" it could be something else altogether. I would request reports from all teachers and caregivers concerning socialization and make a choice on whether or not to evaluate further.Hope this helps,C",1,Hope this helps|
6fb2h2iy,8n191axc,"I have a lot on my mind, but all I want to do is stay locked in my room and not socialize with anyone. Why do I feel so alone?","There are many possible issues to consider as depression  social anxieties, even medical illness.  For some, even grief creates a sense of isolation, pains from relationship break up.  Also, obsessive thinking can be debilitating.  Seeking at least one trusted friend or family member can be a start towards increased personal support.  Some persons may simply feel connected by spending time with someone as this, even if not talking directly on issues, just being around another is positive.  Obviously there is more to explore on this question, given minimal information from two sentences.",0,
bteyrult,5u38h5a7,"My boyfriend of eight years and father of our two children is a truck driver. He is never home and only contributes to our family financially. There is no other support given. He comes home when able, sleeps, gives money, and leaves again. I can't get him to do anything with me or the kids. He just sleeps and works.","After eight years and two children’s, people change.  I suggest to talk to him about how you feel, let him know that although he is gone for a long time, his presence as a husband and father are required and important.  Ask him if he will be willing to engage again and how he would like to do so.  Many times when the dads are away, moms design a perfect routine and they feel like they will disturb it.  Make alone time and family time for him, so you can reconnect as a couple and then as a family.¿Cómo trabajo con un esposo que solo contribuye económicamente?Mi novio de ocho amos y padre de mis dos hijos es camionero. El nunca está en casa y solo contribuye financieramente. No provee apoyo en ninguna otra forma. El viene a casa cuando puede, duerme, provee dinero y se va otra vez. No puedo lograr que haga nada conmigo y los niños. Solo duerme y trabaja.Después de ocho años y dos hijos las  personas cambian.  Te sugiero que hables con tu pareja sobre cómo te dientes, déjale saber que aunque el esta fuera la mayoría del tiempo, su presencia como pareja y padre es requerida e importante. Pregúntale si el está dispuesto a comprometerse  ser parte activa de la familia y como lo haría.  Muchas veces cuando los papás están afuera las mamás desarrollan rutinas que luego ellos no quieren interrumpir.  Crea tiempo a solas para dedicarle a el para que puedan reconectar como pareja y luego como familia. ",0,
vlabd7dx,b9xxbdrk,"I'm a Christian teenage girl, and I have lost my virginity. My boyfriend is a Christian teenager too, but things just got out of hand between us in a sexual manner. I planned to abstain from sex but I guess I wasn't clear about this because I was also tempted and led him on. We continued to have sex. Does it mean that he isn't the one God planned for me? We're so young, but that doesn't stop me from dreaming of a potential future together. I really do feel like he is in my life for an important reason. I'm incredibly happy for I was able to escape from several abusive relationships because of him. I love him very much.","Having sex with your boyfriend is and was a mistake. Mistakes can be forgiven and you can make amends.But it is not the end of your relationship or God's will for you.Have a serious talk with your guy and get back on track with where you want to be. Talk to a counselor or your priest/pastor. Get someone to be your guide and mentor. Check in with them regularly.Getting back to square one could actually strengthen your relationship.Have a plan for the future where you will not be put into a place of temptation. Group dates, public places and no alone time where temptations might arise.Forgive yourself and move on.",0,
d07qs40t,zalcq4ow,How do I decide if I should end my relationship with my boyfriend?,"This can be a very challenging decision, and it may take time for you to sort through all of your feelings about the relationship and its possible end. Therapy can help you have a space to be completely honest with yourself about your relationship as you grapple with your decision of whether to remain with your boyfriend. Your therapist can ask questions to guide you in uncovering your true feelings about whether this is the right relationship for you, and he or she can support you in whatever decision you come to.",0,
bnda13ka,h2w2wio9,"I've had posttraumatic stress disorder for years without my parents ever finding out. I want to overcome it, but it’s so vivid, it’s like it’s happening again. I'm scared and paranoid. I have depression, which I have been struggling with since a young age.","I understand that at times it’s difficult to share with our parents what we have been trough, due to fear of judgment or punishment; but I have noticed that keeping our experiences secret, intensifies them.  And Post Traumatic Stress Disorder can haunt us for a long time if we do not learn to process the memories that cause those symptoms.  If you have been victim of a traumatic event that you are not prepared to share with your parents, it’s important that you seek help with a counselor, therapist or psychologist.  Trauma Focused Cognitive Behavioral Therapy is a great technique to cope with physical symptoms, you could also use Narrative therapy, Creative Therapy or Journaling as a way to express memories and process them with your therapist.  A psychiatrist can also prescribe medication to manage the symptoms, but is very important that you address the trauma so you can heal and go back to live your life.   Many organizations like the United Way (2-1-1 in many states) offer resources and referrals to put you in touch with mental health providers, you could also talk to your school counselor, doctor or church to find referral that could help. Tip: You don’t have to tell you story to each person you ask for help, you can just start by asking for a counselor referral. ¿Cómo puedo superar el Desorden de Estrés Post Traumático sin que mis padres se enteren?Comprendo que muchas veces puede ser difícil compartir nuestras experiencias con nuestros padres, muchas veces por miedo a que nos juzguen o castiguen; pero he observado cómo mantener un secreto, lo vuelve más fuerte y difícil de manejar.   El Desorden de Estrés Post Traumático puede ser una condición que nos persigue por mucho tiempo si no aprendemos a procesar las memorias que causan esos síntomas.  Si has sido víctima de un trauma que tal vez no estás listo(a) para compartir con tus padres, es importante que busques la ayuda de algún consejero profesional, terapista o sicólogo.  La Terapia Cognitiva Conductual enfocada en el Trauma, es una técnica que te ayudara a manejar muchos de los síntomas, también puedes utilizar diarios o Terapia Narrativa o creativa, para expresar memorias y procesarlas luego en terapia.  Un Psiquiatra también te puede proveer medicamentos que ayudan a manejar los síntomas del Estrés Post Traumático, pero es importante que atiendas el problema inicial para poder sanar por completo y volver a tomar las riendas de tu vida.   Muchas organizaciones como los Fondos Unidos (2-1-1 en muchos estados) tiene recursos que proveen referidos a consejeros o profesionales de la salud mental.  También puedes preguntarle a tu consejero escolar, doctor o en la iglesia.  
Sugerencia: No tienes que contarle a todos tu problema, solo pide que te recomienden a un consejero o terapista. ",0,
5wkfuj6t,8zm7brr1,"This is preventing me from getting a job. I have bad relationship with my bipolar mother. I am living with her but it stresses me out so much to be around her that I have locked myself in my room. I have no friends or other family to help me. I have no money for therapy, but I think I need therapy before I can secure a job.","Overwhelming fear, social anxiety and depression are especially painful because they make behaving constructively a challenge.  But there are also lots of examples of folks who have successfully worked their way through this.  So there is hope!   In addition to the suggestion to visit your doctor (who may prescribe a medication to help you relax), there are many social service agencies who provide free counseling or take medicaid.  A good CBT therapist will help you look at your thinking so that you may see how you are distorting your thoughts.  Behavior is also important.  Despite how you may feel: it is helpful to go out, to do things that relax you (maybe a yoga class or a meditation class?).  Exercise. Diet. Eat well. Think back on the things that you used to do that helped in the past, and force yourself to do these things again.  I know that this seems hard, but it beats the alternative, doesn't it?  Of course, I recommend you pick up a copy of my book, Living Yes, which will help you look at these and other ideas to help you out.  I hope you get unstuck soon!  ~Mark (www.MarkMorrisLCSW.com and www.LivingYes.org)",1,So there is hope!|I hope you get unstuck soon!|
2m24vqy1,2izuvuug,"Back in high school, my friend and I used to masturbate around each other. I hate even talking about it now because it's so weird. We didn't even realize how messed up it was at the time. One time, it escalated and we ended up doing it for each other. It wasn't supposed to be a gay thing, but it sure sounds like it now that I talk about it. I pushed this away until it recently came up in my head again. I'm having a lot of trouble.","Writing about your high school masturbation times with your friend, is itself a form of acknowledging the full picture of who you are.   You are doing well to reflect on your actions in the truthful way you are doing.Also positive is that you have perspective, that at your age and social maturity, you were innocently doing something that in adult terms, would be considered in a negative way.Maybe through your more mature mind's eye of today, you can feel some compassion and understanding for your high school self.  This way your sense of self-judgment may start to dissolve a little bit more.",2,"You are doing well to reflect on your actions in the truthful way you are doing.Also positive is that you have perspective, that at your age and social maturity|"
31mtxyxi,kujsdbny,"From the moment I wake up, I hear what I think is my voice in my head. Even now, I hear it saying every word I’m thinking. When I lay down to sleep, I think of weird and crazy things, and the voice will never stop talking. I don’t know if it’s me thinking. It never stops. I’ll lay in my bed for hours just thinking about weird stuff. I should mention that I talk to myself a lot: mostly in my head, but out loud as well.","Does the voice in your head sound different or the same as your own voice when you talk to people and go about your usual daily life?There is a great big difference in the type of problem you're having if you feel the voice belongs to someone besides who you are.If you are hearing """"self-talk"""" of turning over in your mind what goes on in your life, reflecting on alternatives either of what you would like to have done differently in a certain matter, or anticipating what you will do in a future situation, then the problem of the voice in your head may be from a high degree of stress or uncertainty in your life right now.Talking out loud can be a symptom of severe agitation, restlessness, loneliness, and a sense that you are not understood by other people.I would be as concerned about the voice in your head as I would be about the actual content of what the voice is talking about with you",0,
0uhin61v,xhe31wq1,"I’m a teenager. My entire family needs family therapy, and more than likely individual therapy. My parents refuse to take action, and I'm tired of it. Is there any way I can get out of this myself?","This sounds like a really tough situation.  As a teenager, you may be able to get counseling on your own (without needing your parents' consent) under some circumstances.  If your parents are refusing to consider counseling, you might want to try talking to your doctor or another trusted adult about finding some counseling resources - even without your parents' help.",0,
